Potential (V),Current (µA)
0.862,108.583336
0.863,108.666664
0.864,108.6875
0.865,108.708336
0.866,108.72083
0.867,108.770836
0.868,108.7875
0.869,108.762505
0.87,108.708336
0.871,108.729164
0.872,108.770836
0.873,108.86667
0.874,108.90417
0.875,108.958336
0.876,108.975
0.877,108.97083
0.878,108.95416
0.879,108.950005
0.88,108.99166
0.881,109.041664
0.882,109.041664
0.883,109.06667
0.884,109.07499
0.885,109.125
0.886,109.125
0.887,109.09583
0.888,109.11251
0.889,109.13333
0.89,109.1875
0.891,109.19584
0.892,109.17084
0.893,109.19999
0.894,109.23334
0.895,109.26666
0.896,109.21667
0.897,109.162506
0.898,109.19167
0.899,109.229164
0.9,109.2875
0.901,109.325005
0.902,109.362495
0.903,109.39166
0.904,109.416664
0.905,109.40833
0.906,109.416664
0.907,109.35833
0.908,109.375
0.909,109.362495
0.91,109.40833
0.911,109.45416
0.912,109.48334
0.913,109.549995
0.914,109.520836
0.915,109.50417
0.916,109.46667
0.917,109.47083
0.918,109.525
0.919,109.59585
0.92,109.64167
0.921,109.67501
0.922,109.65417
0.923,109.65835
0.924,109.61667
0.925,109.61667
0.926,109.64166
0.927,109.708336
0.928,109.76666
0.929,109.8375
0.93,109.841675
0.931,109.9
0.932,109.887505
0.933,109.9375
0.934,109.916664
0.935,109.93333
0.936,109.979164
0.937,110.041664
0.938,110.154175
0.939,110.2125
0.94,110.24584
0.941,110.2125
0.942,110.200005
0.943,110.225
0.944,110.3125
0.945,110.341675
0.946,110.40417
0.947,110.44999
0.948,110.54583
0.949,110.583336
0.95,110.56249
0.951,110.57916
0.952,110.63333
0.953,110.72083
0.954,110.85
0.955,110.916664
0.956,110.99167
0.957,111.02917
0.958,111.083336
0.959,111.11251
0.96,111.075005
0.961,111.12083
0.962,111.19583
0.963,111.283325
0.964,111.36666
0.965,111.40833
0.966,111.487495
0.967,111.512505
0.968,111.6
0.969,111.666664
0.97,111.73751
0.971,111.8125
0.972,111.88749
0.973,111.96667
0.974,112.0375
0.975,112.104164
0.976,112.1875
0.977,112.29583
0.978,112.34583
0.979,112.40417
0.98,112.45416
0.981,112.6
0.982,112.69584
0.983,112.787506
0.984,112.86667
0.985,112.950005
0.986,113.07499
0.987,113.137505
0.988,113.20416
0.989,113.25833
0.99,113.362495
0.991,113.470825
0.992,113.59583
0.993,113.69999
0.994,113.875
0.995,114.00417
0.996,114.07916
0.997,114.15833
0.998,114.200005
0.999,114.35
1.0,114.49583
1.001,114.67084
1.002,114.854164
1.003,114.979164
1.004,115.14166
1.005,115.262505
1.006,115.36667
1.007,115.45416
1.008,115.55833
1.009,115.729164
1.01,115.90417
1.011,116.049995
1.012,116.200005
1.013,116.341675
1.014,116.479164
1.015,116.604164
1.016,116.76666
1.017,116.987495
1.018,117.137505
1.019,117.30417
1.02,117.475
1.021,117.65833
1.022,117.82084
1.023,117.87083
1.024,118.020836
1.025,118.1875
1.026,118.387505
1.027,118.575005
1.028,118.729164
1.029,118.950005
1.03,119.14166
1.031,119.32084
1.032,119.520836
1.033,119.645836
1.034,119.80833
1.035,119.975
1.036,120.20416
1.037,120.42501
1.038,120.604164
1.039,120.8125
1.04,121.02917
1.041,121.262505
1.042,121.4625
1.043,121.637505
1.044,121.84167
1.045,122.05833
1.046,122.291664
1.047,122.533325
1.048,122.79584
1.049,123.07083
1.05,123.29583
1.051,123.44582
1.052,123.60834
1.053,123.7875
1.054,124.0625
1.055,124.25833
1.056,124.541664
1.057,124.76667
1.058,125.06667
1.059,125.291664
1.06,125.541664
1.061,125.74167
1.062,125.987495
1.063,126.262505
1.064,126.57916
1.065,126.87917
1.066,127.18333
1.067,127.475
1.068,127.791664
1.069,128.0
1.07,128.22499
1.071,128.40416
1.072,128.70833
1.073,129.04167
1.074,129.39583
1.075,129.74583
1.076,130.04584
1.077,130.33751
1.078,130.55
1.079,130.77083
1.08,131.06667
1.081,131.4
1.082,131.75
1.083,132.03334
1.084,132.34999
1.085,132.70001
1.086,133.02083
1.087,133.27501
1.088,133.59999
1.089,133.92082
1.09,134.30833
1.091,134.60417
1.092,134.9625
1.093,135.29584
1.094,135.6375
1.095,135.95
1.096,136.33751
1.097,136.61665
1.098,136.95
1.099,137.2375
1.1,137.69582
1.101,138.0875
1.102,138.40834
1.103,138.72499
1.104,139.05415
1.105,139.47917
1.106,139.8125
1.107,140.17915
1.108,140.53333
1.109,140.92084
1.11,141.30833
1.111,141.74583
1.112,142.14583
1.113,142.55833
1.114,142.94167
1.115,143.27501
1.116,143.60417
1.117,143.86665
1.118,144.27916
1.119,144.65834
1.12,145.09583
1.121,145.54584
1.122,145.97084
1.123,146.45833
1.124,146.82082
1.125,147.25
1.126,147.62917
1.127,148.05833
1.128,148.52083
1.129,148.98334
1.13,149.4875
1.131,149.95833
1.132,150.41667
1.133,150.84999
1.134,151.2125
1.135,151.59166
1.136,152.02917
1.137,152.52083
1.138,153.05
1.139,153.57085
1.14,154.09583
1.141,154.6125
1.142,154.99167
1.143,155.41249
1.144,155.8
1.145,156.3125
1.146,156.84167
1.147,157.3625
1.148,157.92918
1.149,158.47499
1.15,159.01668
1.151,159.475
1.152,159.96251
1.153,160.425
1.154,160.98334
1.155,161.50833
1.156,162.08751
1.157,162.6125
1.158,163.17499
1.159,163.73749
1.16,164.29582
1.161,164.7625
1.162,165.27917
1.163,165.82918
1.164,166.52917
1.165,167.15001
1.166,167.74167
1.167,168.27501
1.168,168.85834
1.169,169.46666
1.17,169.9375
1.171,170.47917
1.172,171.10834
1.173,171.825
1.174,172.53333
1.175,173.17915
1.176,173.85832
1.177,174.50835
1.178,175.14998
1.179,175.7375
1.18,176.32085
1.181,176.94585
1.182,177.65417
1.183,178.39166
1.184,179.11665
1.185,179.82916
1.186,180.57085
1.187,181.3125
1.188,181.97083
1.189,182.64168
1.19,183.33751
1.191,184.22084
1.192,185.07916
1.193,185.92084
1.194,186.74165
1.195,187.58748
1.196,188.45416
1.197,189.2375
1.198,190.01666
1.199,190.8625
1.2,191.76668
1.201,192.70833
1.202,193.6125
1.203,194.50835
1.204,195.40001
1.205,196.35002
1.206,197.22502
1.207,198.12917
1.208,198.94585
1.209,199.95416
1.21,200.89583
1.211,201.97499
1.212,203.09583
1.213,204.24168
1.214,205.38335
1.215,206.27917
1.216,207.24583
1.217,208.16667
1.218,209.27501
1.219,210.38335
1.22,211.48334
1.221,212.60417
1.222,213.71252
1.223,214.87917
1.224,216.1375
1.225,217.25832
1.226,218.35417
1.227,219.3875
1.228,220.65001
1.229,221.98332
1.23,223.325
1.231,224.59583
1.232,225.8625
1.233,227.10417
1.234,228.31667
