fold,test_coffee,all_data_path,experiment_name,target,network_name,train_TDS_r2,train_TDS_mae,train_TDS_predictions,train_TDS_actual,train_TDS_error_pct,test_TDS_r2,test_TDS_mae,test_TDS_predictions,test_TDS_actual,test_TDS_error_pct,train_TDS_error_pct_mean,test_TDS_error_pct_mean
0,"FRC Swiss Water Decaf Colombian, med roast IH",/home/rmk024/coffee_models/CoffeeAnalysis/data/SingleTarget-TDS-OX-Tiny-64-1-3000_all.pkl,SingleTarget-TDS-OX-Tiny-64-1-3000,TDS,Tiny-64-1,0.9937959929110107,0.01730186216278539,"[1.49009533 1.4695277  1.47962421 1.23339621 1.22393712 1.24267601
 1.31241898 1.31826218 1.2786283  1.5171422  1.50392154 1.50935175
 1.49512173 1.5031433  1.52579597 1.54743857 1.52162189 1.51852324
 0.60581058 0.63215409 0.63601949 0.87326208 0.85256286 0.84824852
 0.8776718  0.87198933 0.87927421 1.39683036 1.40793586 1.38603259
 1.07987456 1.06502639 1.06923052 1.53076304 1.5453502  1.53049032
 1.54728003 0.99500424 0.97155009 0.99836928 1.66275186 1.55232421
 1.55800453 1.5444517  1.55007136 1.59063108 1.51437673 1.50277533
 1.42297569 1.51766133 1.49521685 1.19659436 1.20875598 1.21181236
 1.53772627 1.54906279 1.60619777 1.45871698 1.63279009 1.54467088
 1.49897622 1.41515463 1.45976796 1.58492437 1.42881571 1.42213624
 1.43161881 1.57563147 1.45288524 1.51532458 1.44573495 1.4569234
 1.53157651 1.5236754  1.44189856 1.45010873 1.40011765 1.43514859
 1.43870643 1.43467522 1.58721638 1.41079859 1.43170216 1.43145131
 1.43413366 1.41305476 1.48812703 1.47509392 1.48278376 1.43605312
 1.46303163 1.50234075 1.48328472 1.47257952 1.49123052 1.46713497
 1.57061836 1.55618047 1.43612156 1.42406466 1.46398508 1.52743382
 1.56710686 1.52930807 1.52046201 1.51727262 1.49742187 1.49736836
 1.36403598 1.37978672 1.38104173 1.26806546 1.26306521 1.27335339
 1.47156209 1.44844697 1.48737042 1.58301015 1.5906834  1.58477477
 2.16405318 2.13384023 2.03561602 2.12983509 2.0553439  2.05380137
 1.50859391 1.5144554  1.50794956]","[1.48 1.46 1.47 1.24 1.23 1.23 1.28 1.27 1.28 1.5  1.49 1.5  1.49 1.49
 1.5  1.53 1.51 1.51 0.65 0.66 0.66 0.89 0.88 0.88 0.88 0.89 0.89 1.42
 1.43 1.41 1.08 1.07 1.07 1.5  1.53 1.52 1.52 1.01 1.   1.01 1.68 1.57
 1.57 1.53 1.53 1.6  1.52 1.52 1.44 1.53 1.51 1.21 1.22 1.21 1.56 1.56
 1.63 1.49 1.65 1.56 1.51 1.43 1.48 1.57 1.45 1.44 1.45 1.56 1.47 1.52
 1.47 1.48 1.55 1.54 1.46 1.47 1.42 1.45 1.45 1.45 1.57 1.43 1.45 1.45
 1.45 1.44 1.51 1.5  1.5  1.45 1.44 1.5  1.48 1.45 1.48 1.43 1.54 1.54
 1.43 1.42 1.43 1.52 1.54 1.51 1.51 1.48 1.48 1.48 1.36 1.37 1.38 1.28
 1.28 1.29 1.46 1.45 1.46 1.56 1.57 1.57 2.12 2.1  2.02 2.1  2.03 2.03
 1.49 1.5  1.48]","[ 0.68211721  0.65258228  0.65470837 -0.53256401 -0.49291736  1.03057031
  2.53273261  3.80017139 -0.107164    1.14281328  0.93433166  0.62345033
  0.34374004  0.88210093  1.71973103  1.13977597  0.76966143  0.56445325
 -6.79837273 -4.21907725 -3.63341095 -1.88066514 -3.11785652 -3.60812287
 -0.26456785 -2.02367051 -1.20514449 -1.63166479 -1.5429466  -1.69981664
 -0.01161522 -0.46482372 -0.07191446  2.05086954  1.003281    0.69015234
  1.79473875 -1.48472902 -2.84499053 -1.15155619 -1.02667526 -1.12584663
 -0.76404266  0.94455537  1.31185358 -0.58555776 -0.36995166 -1.13320188
 -1.18224402 -0.80644923 -0.97901638 -1.10790444 -0.92164069  0.14978151
 -1.42780295 -0.7011031  -1.46025967 -2.09953151 -1.04302493 -0.98263602
 -0.73005164 -1.03813766 -1.36702968  0.95059708 -1.46098541 -1.24053861
 -1.26766837  1.00201723 -1.16426945 -0.30759318 -1.65068378 -1.55922953
 -1.18861207 -1.06003893 -1.23982457 -1.35314791 -1.40016561 -1.02423485
 -0.77886659 -1.05688161  1.09658463 -1.34275561 -1.26191993 -1.27921972
 -1.09423033 -1.87119712 -1.44854091 -1.66040523 -1.14774923 -0.96185346
  1.59941907  0.1560497   0.22194075  1.55720811  0.75881906  2.59685132
  1.98820516  1.0506799   0.42808108  0.2862435   2.37657906  0.48906737
  1.76018548  1.27868018  0.69284822  2.51842004  1.17715339  1.17353789
  0.29676323  0.71435891  0.07548768 -0.93238615 -1.32303072 -1.29043486
  0.79192393 -0.10710575  1.87468658  1.47500984  1.31741422  0.94106784
  2.07798024  1.61143938  0.77307012  1.42071863  1.24846821  1.17248143
  1.24791312  0.96369363  1.88848352]",-48.54355898222408,0.030061197348919766,[1.25695246 1.32055055 1.26341449],[1.3  1.31 1.3 ],[-3.31134912  0.80538522 -2.81426977],-0.17554238196641422,-1.7734112229955012
1,Alabaster Colombian Decaf,/home/rmk024/coffee_models/CoffeeAnalysis/data/SingleTarget-TDS-OX-Tiny-64-1-3000_all.pkl,SingleTarget-TDS-OX-Tiny-64-1-3000,TDS,Tiny-64-1,0.9955376410960163,0.014823856791721329,"[1.29541098 1.31125678 1.29270906 1.23794536 1.22558082 1.24606125
 1.29615229 1.29830797 1.28148928 1.51462015 1.50326879 1.50973142
 1.50011218 1.5050278  1.52143354 1.54143623 1.52065277 1.51836331
 0.61913952 0.63683223 0.64200844 0.87984553 0.86283388 0.85943553
 0.89033815 0.87861943 0.88908684 1.40140496 1.41134158 1.39185656
 1.07953765 1.06517527 1.06701143 1.53351817 1.54052444 1.52922769
 1.54256307 0.99736668 0.9780711  1.00112318 1.65819829 1.54856735
 1.5555575  1.53805753 1.54609129 1.58767262 1.51591882 1.50407438
 1.42536346 1.51908588 1.49441212 1.19950895 1.21367792 1.20770978
 1.53771545 1.54649189 1.60231069 1.46217408 1.62997588 1.54581804
 1.49915172 1.41779836 1.46308623 1.58168363 1.43789761 1.42585675
 1.43452376 1.56839789 1.45451719 1.51356367 1.44649243 1.45670819
 1.53022916 1.52657314 1.4423614  1.45024633 1.40213583 1.4366328
 1.44341767 1.43647012 1.58286994 1.41516079 1.43397182 1.4334382
 1.43552582 1.41512368 1.48891449 1.47339868 1.48259015 1.4358834
 1.45447744 1.5028785  1.48330389 1.46347997 1.49369847 1.46325735
 1.56523185 1.55444388 1.43208479 1.42370774 1.45948765 1.52769496
 1.55900355 1.5212225  1.51710687 1.51346993 1.49585827 1.49827924
 1.36553408 1.37578295 1.37699104 1.265004   1.2631076  1.268834
 1.47211866 1.44489051 1.47949551 1.57713544 1.58756259 1.58089791
 2.15484842 2.12676097 2.03042634 2.1174148  2.05260006 2.04895987
 1.50900139 1.52181687 1.50911493]","[1.3  1.31 1.3  1.24 1.23 1.23 1.28 1.27 1.28 1.5  1.49 1.5  1.49 1.49
 1.5  1.53 1.51 1.51 0.65 0.66 0.66 0.89 0.88 0.88 0.88 0.89 0.89 1.42
 1.43 1.41 1.08 1.07 1.07 1.5  1.53 1.52 1.52 1.01 1.   1.01 1.68 1.57
 1.57 1.53 1.53 1.6  1.52 1.52 1.44 1.53 1.51 1.21 1.22 1.21 1.56 1.56
 1.63 1.49 1.65 1.56 1.51 1.43 1.48 1.57 1.45 1.44 1.45 1.56 1.47 1.52
 1.47 1.48 1.55 1.54 1.46 1.47 1.42 1.45 1.45 1.45 1.57 1.43 1.45 1.45
 1.45 1.44 1.51 1.5  1.5  1.45 1.44 1.5  1.48 1.45 1.48 1.43 1.54 1.54
 1.43 1.42 1.43 1.52 1.54 1.51 1.51 1.48 1.48 1.48 1.36 1.37 1.38 1.28
 1.28 1.29 1.46 1.45 1.46 1.56 1.57 1.57 2.12 2.1  2.02 2.1  2.03 2.03
 1.49 1.5  1.48]","[-0.35300174  0.09593752 -0.56084158 -0.16569672 -0.35928263  1.30579255
  1.26189799  2.22897439  0.11634976  0.9746768   0.89052291  0.64876143
  0.67867012  1.0085772   1.42890251  0.74746625  0.70548163  0.55386149
 -4.74776647 -3.51026841 -2.72599443 -1.14095212 -1.95069546 -2.33687127
  1.17478972 -1.27871557 -0.10260235 -1.30950995 -1.30478439 -1.2867691
 -0.04281047 -0.45090967 -0.2793058   2.23454451  0.68787203  0.60708459
  1.48441281 -1.25082359 -2.19288995 -0.87889343 -1.29772064 -1.36513694
 -0.9199045   0.52663585  1.05171805 -0.77046129 -0.26849842 -1.04773785
 -1.0164263  -0.71334134 -1.03230971 -0.86702891 -0.51820326 -0.189274
 -1.42849702 -0.86590435 -1.69873073 -1.8675114  -1.21358299 -0.90909995
 -0.71842913 -0.85326179 -1.14282233  0.74418054 -0.83464769 -0.98217024
 -1.06732677  0.5383261  -1.0532525  -0.42344291 -1.59915429 -1.57377104
 -1.27553785 -0.87187375 -1.20812351 -1.34378684 -1.25804024 -0.92187613
 -0.45395363 -0.93309548  0.81974129 -1.03770703 -1.10539196 -1.14219297
 -0.99821927 -1.72752215 -1.39639149 -1.77342157 -1.1606564  -0.9735585
  1.00537766  0.19189989  0.22323551  0.92965277  0.92557204  2.32568899
  1.63843163  0.9379141   0.14578961  0.26110877  2.06207318  0.50624757
  1.23399681  0.74321173  0.47065374  2.26148164  1.07150505  1.23508395
  0.40691778  0.42211279 -0.21804078 -1.1715623  -1.31971848 -1.64077531
  0.83004541 -0.35237828  1.33530865  1.09842539  1.11863636  0.69413419
  1.64379337  1.27433181  0.51615536  0.82927609  1.11330368  0.93398387
  1.27526081  1.45445807  1.96722511]",-75.12066241326703,0.06338801652477229,[1.58118433 1.48182746 1.53715226],[1.48 1.46 1.47],[6.83677881 1.49503142 4.56818125],-0.17948361143626565,4.299997161797366
2,"FRC Sugarcame Decaf Colombian, med roast IH",/home/rmk024/coffee_models/CoffeeAnalysis/data/SingleTarget-TDS-OX-Tiny-64-1-3000_all.pkl,SingleTarget-TDS-OX-Tiny-64-1-3000,TDS,Tiny-64-1,0.999997847666673,0.0002607014458820618,"[1.30004903 1.31011767 1.30001809 1.48077053 1.45949039 1.47008524
 1.27986567 1.27003467 1.27992774 1.49992365 1.49056198 1.49955478
 1.4900615  1.49051869 1.49998047 1.52962443 1.50904005 1.50961861
 0.65013116 0.66005848 0.66005067 0.89006796 0.87984547 0.88011133
 0.88000789 0.88973857 0.89007134 1.42074459 1.43116939 1.40993606
 1.07989088 1.07017808 1.07008964 1.49993982 1.529764   1.52028078
 1.52031475 1.01005486 0.99998916 1.00989245 1.67967283 1.56964482
 1.57003081 1.52969551 1.52950984 1.59986651 1.51990528 1.52006361
 1.44031547 1.52995934 1.50961589 1.20996231 1.21990149 1.21002566
 1.5597335  1.56070562 1.62993117 1.48997129 1.64955403 1.56013488
 1.51006473 1.4310783  1.48000002 1.5699933  1.45057208 1.43990327
 1.44948007 1.55993049 1.47027491 1.52000297 1.46937911 1.47930684
 1.54952977 1.53901054 1.46026806 1.4693917  1.42041452 1.45066288
 1.45005808 1.45067643 1.56973056 1.4298155  1.45055953 1.44972597
 1.45040512 1.44025251 1.50879492 1.49954608 1.49995763 1.45074515
 1.44001352 1.50006392 1.4800261  1.4502335  1.48024761 1.42997011
 1.54010887 1.54055966 1.42993276 1.42014963 1.43011832 1.51980468
 1.53974953 1.50981389 1.50983192 1.47991857 1.48034637 1.48019974
 1.3602983  1.36987273 1.37976608 1.28010375 1.28028757 1.28983632
 1.45987393 1.45012584 1.46012201 1.55978912 1.57019657 1.56977772
 2.12005604 2.10018873 2.02007667 2.0996592  2.03041214 2.02966951
 1.48971296 1.49987726 1.48013398]","[1.3  1.31 1.3  1.48 1.46 1.47 1.28 1.27 1.28 1.5  1.49 1.5  1.49 1.49
 1.5  1.53 1.51 1.51 0.65 0.66 0.66 0.89 0.88 0.88 0.88 0.89 0.89 1.42
 1.43 1.41 1.08 1.07 1.07 1.5  1.53 1.52 1.52 1.01 1.   1.01 1.68 1.57
 1.57 1.53 1.53 1.6  1.52 1.52 1.44 1.53 1.51 1.21 1.22 1.21 1.56 1.56
 1.63 1.49 1.65 1.56 1.51 1.43 1.48 1.57 1.45 1.44 1.45 1.56 1.47 1.52
 1.47 1.48 1.55 1.54 1.46 1.47 1.42 1.45 1.45 1.45 1.57 1.43 1.45 1.45
 1.45 1.44 1.51 1.5  1.5  1.45 1.44 1.5  1.48 1.45 1.48 1.43 1.54 1.54
 1.43 1.42 1.43 1.52 1.54 1.51 1.51 1.48 1.48 1.48 1.36 1.37 1.38 1.28
 1.28 1.29 1.46 1.45 1.46 1.56 1.57 1.57 2.12 2.1  2.02 2.1  2.03 2.03
 1.49 1.5  1.48]","[ 3.77134386e-03  8.98261416e-03  1.39150156e-03  5.20631255e-02
 -3.49047318e-02  5.79888365e-03 -1.04944172e-02  2.73004629e-03
 -5.64532837e-03 -5.08981105e-03  3.77168404e-02 -2.96812871e-02
  4.12779005e-03  3.48114092e-02 -1.30225597e-03 -2.45473720e-02
 -6.35731606e-02 -2.52573150e-02  2.01787337e-02  8.86117666e-03
  7.67694891e-03  7.63597592e-03 -1.75602928e-02  1.26509719e-02
  8.96165752e-04 -2.93744677e-02  8.01519492e-03  5.24359595e-02
  8.17756570e-02 -4.53509537e-03 -1.01041453e-02  1.66426253e-02
  8.37793310e-03 -4.01216380e-03 -1.54247548e-02  1.84723331e-02
  2.07073682e-02  5.43197548e-03 -1.08360565e-03 -1.06488993e-02
 -1.94743497e-02 -2.26226352e-02  1.96234770e-03 -1.99014066e-02
 -3.20368385e-02 -8.34317609e-03 -6.23186529e-03  4.18466431e-03
  2.19077392e-02 -2.65754125e-03 -2.54376940e-02 -3.11518777e-03
 -8.07497501e-03  2.12086054e-03 -1.70830443e-02  4.52321964e-02
 -4.22299764e-03 -1.92697170e-03 -2.70287178e-02  8.64639105e-03
  4.28661850e-03  7.54052570e-02  1.61312229e-06 -4.26850641e-04
  3.94534737e-02 -6.71726584e-03 -3.58572858e-02 -4.45602620e-03
  1.87012766e-02  1.95686634e-04 -4.22376131e-02 -4.68353944e-02
 -3.03374869e-02 -6.42506284e-02  1.83601695e-02 -4.13806592e-02
  2.91913201e-02  4.57155883e-02  4.00524947e-03  4.66502095e-02
 -1.71616104e-02 -1.29020057e-02  3.85882728e-02 -1.88988381e-02
  2.79394110e-02  1.75352456e-02 -7.98062958e-02 -3.02615587e-02
 -2.82497548e-03  5.13899279e-02  9.38581508e-04  4.26164073e-03
  1.76345195e-03  1.61037693e-02  1.67303303e-02 -2.09023411e-03
  7.06929542e-03  3.63414444e-02 -4.70221196e-03  1.05371270e-02
  8.27382901e-03 -1.28502960e-02 -1.62644128e-02 -1.23249206e-02
 -1.11308896e-02 -5.50194531e-03  2.34031136e-02  1.34957083e-02
  2.19339450e-02 -9.28996488e-03 -1.69509461e-02  8.10512858e-03
  2.24662030e-02 -1.26882644e-02 -8.63500162e-03  8.67886553e-03
  8.35709502e-03 -1.35180254e-02  1.25204546e-02 -1.41576697e-02
  2.64359768e-03  8.98709718e-03  3.79550987e-03 -1.62284951e-02
  2.03022359e-02 -1.62804843e-02 -1.92641851e-02 -8.18261918e-03
  9.05285383e-03]",-34.92667238464946,0.023587504619927202,[1.28494149 1.21250631 1.23832733],[1.24 1.23 1.23],[ 3.624314   -1.42225133  0.67701861],0.0004850837628515335,0.9596937622581856
3,"FRC Decaf Colombian, med roast IH",/home/rmk024/coffee_models/CoffeeAnalysis/data/SingleTarget-TDS-OX-Tiny-64-1-3000_all.pkl,SingleTarget-TDS-OX-Tiny-64-1-3000,TDS,Tiny-64-1,0.9530744383540413,0.046948474129797316,"[1.31541722 1.31133996 1.31545418 1.464235   1.44210643 1.45279759
 1.25623704 1.24389861 1.19330851 1.46332843 1.46730333 1.48062104
 1.48092517 1.46740583 1.42364623 1.48604483 1.48804462 1.4940348
 0.78093952 0.75766266 0.73831959 0.94975023 0.97070121 0.97457311
 0.88544603 0.94889283 0.90878511 1.50205259 1.5091389  1.49349228
 1.07648042 1.08877349 1.06891814 1.45768064 1.49003884 1.49020019
 1.46917261 1.05789201 1.08641739 1.04704403 1.72534074 1.61926512
 1.60651179 1.49390701 1.48084316 1.62527498 1.53985687 1.57442344
 1.49626976 1.57226258 1.5550298  1.25098736 1.25127082 1.1928934
 1.62858818 1.59719662 1.70304562 1.61404676 1.70386677 1.60602389
 1.55077895 1.48683456 1.5483913  1.53563413 1.53246338 1.50115197
 1.51336771 1.52276888 1.53281897 1.53067724 1.54864764 1.55401939
 1.60576567 1.58838679 1.51975495 1.5351219  1.48838283 1.50198147
 1.48477847 1.50161169 1.52868476 1.49468032 1.51078021 1.51244107
 1.4970031  1.52715934 1.58309453 1.58030112 1.55366851 1.49977988
 1.37808914 1.49511956 1.46849754 1.39344316 1.45921712 1.35380463
 1.48034762 1.51234244 1.40867595 1.40897036 1.3365501  1.50342794
 1.49273122 1.4610519  1.48035767 1.38023721 1.4437045  1.4430033
 1.35310581 1.34581997 1.37316175 1.31774398 1.33632789 1.33740017
 1.43514626 1.45321763 1.38643504 1.50915215 1.52595788 1.53186632
 2.02143471 2.01714536 1.96864902 2.02127611 1.96679849 1.96547116
 1.44696838 1.47216754 1.44251727]","[1.3  1.31 1.3  1.48 1.46 1.47 1.24 1.23 1.23 1.5  1.49 1.5  1.49 1.49
 1.5  1.53 1.51 1.51 0.65 0.66 0.66 0.89 0.88 0.88 0.88 0.89 0.89 1.42
 1.43 1.41 1.08 1.07 1.07 1.5  1.53 1.52 1.52 1.01 1.   1.01 1.68 1.57
 1.57 1.53 1.53 1.6  1.52 1.52 1.44 1.53 1.51 1.21 1.22 1.21 1.56 1.56
 1.63 1.49 1.65 1.56 1.51 1.43 1.48 1.57 1.45 1.44 1.45 1.56 1.47 1.52
 1.47 1.48 1.55 1.54 1.46 1.47 1.42 1.45 1.45 1.45 1.57 1.43 1.45 1.45
 1.45 1.44 1.51 1.5  1.5  1.45 1.44 1.5  1.48 1.45 1.48 1.43 1.54 1.54
 1.43 1.42 1.43 1.52 1.54 1.51 1.51 1.48 1.48 1.48 1.36 1.37 1.38 1.28
 1.28 1.29 1.46 1.45 1.46 1.56 1.57 1.57 2.12 2.1  2.02 2.1  2.03 2.03
 1.49 1.5  1.48]","[ 1.18593988  0.10228712  1.1887833  -1.06520248 -1.22558714 -1.1702322
  1.30943903  1.1299683  -2.9830477  -2.44477106 -1.52326666 -1.29193058
 -0.60904877 -1.51638709 -5.09025138 -2.87288723 -1.45399873 -1.057298
 20.14454116 14.79737325 11.86660432  6.71350857 10.30695523 10.7469444
  0.6188668   6.61717207  2.11068681  5.77835149  5.53418899  5.92143814
 -0.3258872   1.75453136 -0.10110887 -2.82129036 -2.61184061 -1.9605138
 -3.34390726  4.74178316  8.64173865  3.66772537  2.69885358  3.13790544
  2.32559172 -2.35901922 -3.21286526  1.57968655  1.30637329  3.58048919
  3.90762192  2.76226012  2.98210585  3.38738542  2.56318166 -1.41376867
  4.39667811  2.38439901  4.48132661  8.32528578  3.26465253  2.95024937
  2.70059269  3.97444449  4.62103411 -2.18890863  5.68712964  4.24666491
  4.37018715 -2.38660998  4.27339949  0.70245029  5.35017929  5.00130996
  3.59778543  3.14199916  4.09280504  4.43006097  4.81569212  3.58492884
  2.39851515  3.55942697 -2.63154383  4.52309917  4.19173855  4.30628044
  3.24159342  6.05273171  4.8406974   5.35340828  3.57790054  3.43309498
 -4.29936527 -0.32536296 -0.77719332 -3.90047172 -1.40424851 -5.32834789
 -3.8735314  -1.79594527 -1.49119197 -0.7767355  -6.53495835 -1.09026712
 -3.06940127 -3.24159595 -1.96306843 -6.74072926 -2.4523988  -2.49977731
 -0.50692549 -1.7649658  -0.49552502  2.94874871  4.4006167   3.67443192
 -1.70231102  0.22190548 -5.03869603 -3.25947744 -2.80523081 -2.42889657
 -4.64930609 -3.94545898 -2.5421277  -3.74875688 -3.11337502 -3.17876084
 -2.88802803 -1.85549742 -2.53261662]",-6757.2217052663755,0.3349716063896648,[0.91589135 0.71226094 1.19693289],[1.28 1.27 1.28],[-28.44598799 -43.91646167  -6.48961794],1.1980310679549722,-26.284022534798535
4,Alabaster Colombian 1/4 Reg 3/4 Decaf,/home/rmk024/coffee_models/CoffeeAnalysis/data/SingleTarget-TDS-OX-Tiny-64-1-3000_all.pkl,SingleTarget-TDS-OX-Tiny-64-1-3000,TDS,Tiny-64-1,0.9975923475786714,0.010757571074609852,"[1.30607746 1.31140195 1.30428588 1.47774874 1.45566113 1.46633184
 1.24584902 1.23112766 1.21881367 1.27038169 1.25464283 1.27878127
 1.49505789 1.48463625 1.484476   1.5178315  1.50478549 1.50737466
 0.68065779 0.68604009 0.68002091 0.90690305 0.90378949 0.90241754
 0.88656482 0.90597261 0.89793233 1.4364619  1.44871185 1.4274254
 1.07735444 1.07323545 1.06656247 1.49025339 1.52248012 1.51305218
 1.50905669 1.0232369  1.01995088 1.02178197 1.68525612 1.57637522
 1.57567888 1.51978532 1.51994521 1.60357574 1.52824909 1.53147155
 1.45400064 1.53816571 1.51910054 1.22324612 1.2315794  1.20480274
 1.57411118 1.565665   1.64202165 1.51132221 1.65724059 1.56675719
 1.51481881 1.44383747 1.4946596  1.56329358 1.47045795 1.45334675
 1.46220208 1.54863827 1.48114663 1.52372678 1.48345165 1.49287844
 1.55846782 1.55060365 1.47618353 1.48222986 1.43483755 1.46273815
 1.46129045 1.46287127 1.55895982 1.44537338 1.4652476  1.46046072
 1.46093111 1.45761914 1.52124248 1.51857962 1.50948212 1.45944512
 1.42348107 1.49919538 1.47654399 1.4363536  1.47551821 1.41477066
 1.52844068 1.53340157 1.42076267 1.41742563 1.41796212 1.51545671
 1.52495939 1.49755584 1.50042306 1.45873938 1.47303505 1.47205639
 1.35820786 1.36252217 1.37501478 1.29206226 1.29673844 1.30269006
 1.45293417 1.44923238 1.44239546 1.54692009 1.56200008 1.56128875
 2.0968793  2.08075542 2.00475142 2.07901262 2.01841191 2.01436266
 1.48516705 1.49782478 1.4710861 ]","[1.3  1.31 1.3  1.48 1.46 1.47 1.24 1.23 1.23 1.28 1.27 1.28 1.5  1.49
 1.5  1.53 1.51 1.51 0.65 0.66 0.66 0.89 0.88 0.88 0.88 0.89 0.89 1.42
 1.43 1.41 1.08 1.07 1.07 1.5  1.53 1.52 1.52 1.01 1.   1.01 1.68 1.57
 1.57 1.53 1.53 1.6  1.52 1.52 1.44 1.53 1.51 1.21 1.22 1.21 1.56 1.56
 1.63 1.49 1.65 1.56 1.51 1.43 1.48 1.57 1.45 1.44 1.45 1.56 1.47 1.52
 1.47 1.48 1.55 1.54 1.46 1.47 1.42 1.45 1.45 1.45 1.57 1.43 1.45 1.45
 1.45 1.44 1.51 1.5  1.5  1.45 1.44 1.5  1.48 1.45 1.48 1.43 1.54 1.54
 1.43 1.42 1.43 1.52 1.54 1.51 1.51 1.48 1.48 1.48 1.36 1.37 1.38 1.28
 1.28 1.29 1.46 1.45 1.46 1.56 1.57 1.57 2.12 2.1  2.02 2.1  2.03 2.03
 1.49 1.5  1.48]","[ 0.46749711  0.10701874  0.32968323 -0.15211201 -0.29718269 -0.24953449
  0.47169515  0.09167954 -0.90945809 -0.75143063 -1.20922592 -0.09521333
 -0.3294738  -0.35998297 -1.03493345 -0.79532693 -0.34533207 -0.17386381
  4.71658371  3.9454678   3.03347174  1.8992194   2.70335156  2.54744774
  0.7460023   1.79467501  0.89127252  1.15928848  1.30852064  1.23584377
 -0.24495944  0.30237841 -0.32126421 -0.64977407 -0.49149552 -0.45709325
 -0.71995435  1.31058388  1.99508758  1.16653213  0.31286438  0.40606509
  0.36171195 -0.66762599 -0.65717563  0.22348374  0.54270325  0.75470729
  0.97226654  0.53370644  0.60268458  1.09472062  0.94913116 -0.42952567
  0.9045628   0.36314131  0.73752441  1.43102086  0.43882336  0.43315301
  0.31912667  0.96765544  0.9905133  -0.42716057  1.41089325  0.92685793
  0.84152307 -0.72831634  0.75827418  0.24518318  0.91507828  0.8701651
  0.5463109   0.68854861  1.10846109  0.83196331  1.04489789  0.87849317
  0.77865139  0.88767354 -0.70319593  1.07506126  1.05155861  0.72142879
  0.75386957  1.22355133  0.74453506  1.23864131  0.63214101  0.65138766
 -1.14714782 -0.05364117 -0.23351399 -0.94113136 -0.30282379 -1.06498897
 -0.75060533 -0.42846936 -0.64596718 -0.18129365 -0.84180971 -0.29890091
 -0.97666307 -0.8241164  -0.63423468 -1.43652853 -0.47060474 -0.53673058
 -0.13177521 -0.54582703 -0.36124751  0.94236417  1.30769054  0.98372565
 -0.48396075 -0.05293963 -1.2057906  -0.83845573 -0.50954897 -0.55485657
 -1.09059903 -0.9164086  -0.75488036 -0.99939894 -0.57084205 -0.77031236
 -0.32435876 -0.14501438 -0.60229078]",-183.29569919950092,0.0558526430982574,[1.41952348 1.5017734  1.56530801],[1.5  1.49 1.49],[-5.36510126  0.79016082  5.05422913],0.2619651691090617,0.1597628977344865
