Potential (V),Current (µA)
0.449,-6.6666665
0.45,-7.5
0.451,-7.5
0.452,-7.5
0.453,-5.8333335
0.454,-6.6666665
0.455,-7.5
0.456,-9.166667
0.457,-10.0
0.458,-9.166667
0.459,-7.5
0.46,-6.6666665
0.461,-7.5
0.462,-7.5
0.463,-6.6666665
0.464,-5.0
0.465,-5.8333335
0.466,-5.8333335
0.467,-6.6666665
0.468,-6.6666665
0.469,-5.0
0.47,-5.0
0.471,-5.0
0.472,-5.8333335
0.473,-5.8333335
0.474,-6.6666665
0.475,-8.333333
0.476,-9.166667
0.477,-8.333333
0.478,-7.5
0.479,-7.5
0.48,-7.5
0.481,-8.333333
0.482,-7.5
0.483,-7.5
0.484,-5.0
0.485,-5.8333335
0.486,-3.3333333
0.487,-5.8333335
0.488,-5.0
0.489,-6.6666665
0.49,-5.8333335
0.491,-5.8333335
0.492,-6.6666665
0.493,-6.6666665
0.494,-6.6666665
0.495,-7.5
0.496,-7.5
0.497,-7.5
0.498,-5.8333335
0.499,-5.8333335
0.5,-5.0
0.501,-5.8333335
0.502,-5.8333335
0.503,-5.8333335
0.504,-5.0
0.505,-5.8333335
0.506,-6.6666665
0.507,-7.5
0.508,-5.8333335
0.509,-4.1666665
0.51,-2.5
0.511,-4.1666665
0.512,-5.8333335
0.513,-6.6666665
0.514,-5.8333335
0.515,-5.0
0.516,-5.0
0.517,-5.0
0.518,-4.1666665
0.519,-4.1666665
0.52,-1.6666666
0.521,-1.6666666
0.522,-1.6666666
0.523,-4.1666665
0.524,-5.0
0.525,-4.1666665
0.526,-4.1666665
0.527,-4.1666665
0.528,-5.0
0.529,-5.0
0.53,-5.0
0.531,-3.3333333
0.532,-1.6666666
0.533,-1.6666666
0.534,-2.5
0.535,-3.3333333
0.536,-3.3333333
0.537,-4.1666665
0.538,-4.1666665
0.539,-4.1666665
0.54,-4.1666665
0.541,-4.1666665
0.542,-5.0
0.543,-3.3333333
0.544,-4.1666665
0.545,-2.5
0.546,-0.8333333
0.547,0.0
0.548,-0.8333333
0.549,-3.3333333
0.55,-4.1666665
0.551,-2.5
0.552,-2.5
0.553,-1.6666666
0.554,-3.3333333
0.555,-4.1666665
0.556,-3.3333333
0.557,-2.5
0.558,-1.6666666
0.559,-2.5
0.56,-1.6666666
0.561,-1.6666666
0.562,-1.6666666
0.563,-2.5
0.564,-3.3333333
0.565,-3.3333333
0.566,-3.3333333
0.567,-2.5
0.568,-2.5
0.569,-3.3333333
0.57,-3.3333333
0.571,-3.3333333
0.572,-2.5
0.573,-2.5
0.574,-2.5
0.575,-0.8333333
0.576,-2.5
0.577,-1.6666666
0.578,-2.5
0.579,0.0
0.58,-0.8333333
0.581,-0.8333333
0.582,-0.8333333
0.583,0.0
0.584,-1.6666666
0.585,-2.5
0.586,-2.5
0.587,-1.6666666
0.588,-0.8333333
0.589,-0.8333333
0.59,-0.8333333
0.591,-0.8333333
0.592,0.0
0.593,-0.8333333
0.594,-0.8333333
0.595,-1.6666666
0.596,0.0
0.597,0.0
0.598,0.0
0.599,0.0
0.6,0.0
0.601,0.8333333
0.602,0.8333333
0.603,0.0
0.604,-0.8333333
0.605,-0.8333333
0.606,0.8333333
0.607,-0.8333333
0.608,-2.5
0.609,-3.3333333
0.61,-1.6666666
0.611,1.6666666
0.612,0.8333333
0.613,1.6666666
0.614,0.0
0.615,0.0
0.616,-0.8333333
0.617,-0.8333333
0.618,0.0
0.619,0.0
