0.01000, -0.8000, -9.045
0.02000, -0.8000, -8.156
0.03000, -0.8000, -6.712
0.04000, -0.8000, -7.965
0.05000, -0.8000, -8.417
0.06000, -0.8000, -6.045
0.07000, -0.8000, -7.182
0.08000, -0.8000, -6.064
0.09000, -0.8000, -8.226
0.1000, -0.8000, -8.662
0.1100, -0.8000, -7.272
0.1200, -0.8000, -5.659
0.1300, -0.8000, -6.269
0.1400, -0.8000, -6.411
0.1500, -0.8000, -5.787
0.1600, -0.8000, -5.824
0.1700, -0.8000, -6.824
0.1800, -0.8000, -5.131
0.1900, -0.8000, -5.758
0.2000, -0.8000, -6.616
0.2100, -0.8000, -7.575
0.2200, -0.8000, -5.991
0.2300, -0.8000, -5.542
0.2400, -0.8000, -8.019
0.2500, -0.8000, -6.169
0.2600, -0.8000, -5.884
0.2700, -0.8000, -5.257
0.2800, -0.8000, -6.159
0.2900, -0.8000, -6.306
0.3000, -0.8000, -6.401
0.3100, -0.8000, -6.019
0.3200, -0.8000, -7.307
0.3300, -0.8000, -5.999
0.3400, -0.8000, -7.041
0.3500, -0.8000, -7.151
0.3600, -0.8000, -5.728
0.3700, -0.8000, -6.867
0.3800, -0.8000, -5.916
0.3900, -0.8000, -6.604
0.4000, -0.8000, -5.611
0.4100, -0.8000, -5.832
0.4200, -0.8000, -6.411
0.4300, -0.8000, -6.017
0.4400, -0.8000, -5.774
0.4500, -0.8000, -7.845
0.4600, -0.8000, -5.995
0.4700, -0.8000, -6.583
0.4800, -0.8000, -7.066
0.4900, -0.8000, -5.897
0.5000, -0.8000, -5.196
0.5100, -0.8000, -6.021
0.5200, -0.8000, -6.081
0.5300, -0.8000, -7.311
0.5400, -0.8000, -7.030
0.5500, -0.8000, -7.299
0.5600, -0.8000, -5.820
0.5700, -0.8000, -6.420
0.5800, -0.8000, -6.796
0.5900, -0.8000, -7.824
0.6000, -0.8000, -6.318
0.6100, -0.8000, -6.122
0.6200, -0.8000, -6.295
0.6300, -0.8000, -6.260
0.6400, -0.8000, -5.852
0.6500, -0.8000, -6.679
